5, 5, arc, transcription, 5</num>, texts/idum0113.xml
5, 5, arc, transcription, 5</num>, texts/idum0118.xml
5, 5, arc, transcription, +5</num>+</supplied>, texts/idum0121.xml
5, 5, arc, transcription, 5</num>, texts/idum0130.xml
5, 5, arc, transcription, 5</num>, texts/idum0143.xml
5, 5, arc, transcription, 5</num>, texts/idum0145.xml
5, 5, arc, transcription, 5</num>, texts/idum0162.xml
5, 5, arc, transcription, 5</num>, texts/idum0165.xml
5, 5, arc, transcription, 5</num>, texts/idum0166.xml
5, 5, arc, transcription, 5</num>, texts/idum0168.xml
5, 5, arc, transcription, 5</num>, texts/idum0216.xml
5, 5, arc, transcription, 5</num>, texts/idum0323.xml
5, 5, arc, transcription, 5</num>, texts/idum0327.xml
5, 5, arc, transcription, 5</num>, texts/idum0329.xml
5, 5, arc, transcription, 5</num>, texts/idum0331.xml
5, 5, arc, transcription, 5</num>, texts/idum0332.xml
5, 5, arc, transcription, 5</num>, texts/idum0333.xml
5, 5, arc, transcription, 5</num>, texts/idum0335.xml
5, 5, arc, transcription, 5</num>, texts/idum0376.xml
5, 5, arc, transcription, 5</num>, texts/idum0378.xml
5, 5, arc, transcription, 5, texts/unkn0107.xml
53, 53, arc, transcription, 53</num>, texts/idum0046.xml
5יעפת, 5יעפת, arc, transcription, 5</num>יעפ</unclear>ת, texts/idum0061.xml
5לתמוז, 5לתמוז, arc, transcription, 5</num>לתמוז, texts/idum0061.xml
6, 6, arc, transcription, 6</num>, texts/idum0021.xml
6, 6, arc, transcription, 6</num>, texts/idum0024.xml
6, 6, arc, transcription, 6</num>, texts/idum0035.xml
6, 6, arc, transcription, 6</num>, texts/idum0062.xml
6, 6, arc, transcription, 6</num>, texts/idum0065.xml
6, 6, arc, transcription, 6</num>, texts/idum0066.xml
6, 6, arc, transcription, 6</num>, texts/idum0067.xml
6, 6, arc, transcription, 6</num>, texts/idum0073.xml
6, 6, arc, transcription, 6</num>, texts/idum0075.xml
6, 6, arc, transcription, 6</num>, texts/idum0081.xml
6, 6, arc, transcription, 6</num>, texts/idum0089.xml
6, 6, arc, transcription, 6</num>, texts/idum0091.xml
6, 6, arc, transcription, 6</num>, texts/idum0119.xml
6, 6, arc, transcription, 6</num>, texts/idum0120.xml
6, 6, arc, transcription, 6</num>, texts/idum0163.xml
6, 6, arc, transcription, 6</num>, texts/idum0166.xml
6, 6, arc, transcription, 6</num>, texts/idum0168.xml
6, 6, arc, transcription, 6</gap></p></div>, texts/idum0174.xml
6, 6, arc, transcription, 6</num>, texts/idum0209.xml
6, 6, arc, transcription, </lb></gap></gap></gap>6</num>, texts/idum0215.xml
6, 6, arc, transcription, 6</num>, texts/idum0230.xml
6, 6, arc, transcription, 6</num>, texts/idum0295.xml
6, 6, arc, transcription, 6</num>, texts/idum0298.xml
6, 6, arc, transcription, 6</num>, texts/idum0299.xml
6, 6, arc, transcription, 6</num>, texts/idum0303.xml
6, 6, arc, transcription, 6</num>, texts/idum0328.xml
6, 6, arc, transcription, 6</num>, texts/idum0332.xml
6, 6, arc, transcription, 6</num>, texts/unkn0106.xml
7, 7, arc, transcription, 7</num>, texts/idum0007.xml
7, 7, arc, transcription, 7</num>, texts/idum0027.xml
7, 7, arc, transcription, 7</num>, texts/idum0028.xml
7, 7, arc, transcription, 7</num>, texts/idum0145.xml
7, 7, arc, transcription, 7</num>, texts/idum0154.xml
7, 7, arc, transcription, 7</num>, texts/idum0172.xml
7, 7, arc, transcription, 7</num>, texts/idum0225.xml
7, 7, arc, transcription, 7</num>, texts/idum0333.xml
7, 7, arc, transcription, 7</num>, texts/idum0334.xml
7, 7, arc, transcription, 7</num>, texts/idum0335.xml
7, 7, arc, transcription, 7</num>, texts/idum0337.xml
7לבני, 7לבני, arc, transcription, 7</num>לבני, texts/idum0068.xml
8, 8, arc, transcription, 8</num>, texts/idum0008.xml
8, 8, arc, transcription, 8</num>, texts/idum0009.xml
8, 8, arc, transcription, 8</num>, texts/idum0028.xml
8, 8, arc, transcription, 8</num>, texts/idum0032.xml
8, 8, arc, transcription, 8</num>, texts/idum0065.xml
8, 8, arc, transcription, 8</num>, texts/idum0067.xml
8, 8, arc, transcription, 8</num>, texts/idum0069.xml
8, 8, arc, transcription, 8</num>, texts/idum0092.xml
8, 8, arc, transcription, 8</num>, texts/idum0114.xml
8, 8, arc, transcription, 8</num>, texts/idum0116.xml
8, 8, arc, transcription, 8</num>, texts/idum0122.xml
8, 8, arc, transcription, 8</num>, texts/idum0220.xml
8, 8, arc, transcription, 8</num>, texts/idum0338.xml
8, 8, arc, transcription, 8</num>, texts/idum0387.xml
9, 9, arc, transcription, 9</num>, texts/idum0069.xml
9, 9, arc, transcription, 9</num>, texts/idum0075.xml
9, 9, arc, transcription, 9</num>, texts/idum0094.xml
9, 9, arc, transcription, 9</num>, texts/idum0135.xml
9, 9, arc, transcription, 9</num>, texts/idum0146.xml
9, 9, arc, transcription, 9</num>, texts/idum0164.xml
9, 9, arc, transcription, 9</num>, texts/idum0314.xml
9, 9, arc, transcription, 9</num>, texts/idum0327.xml
Y, Y, arc, transcription, </lb>Y, texts/sina0111.xml
makers, makers, arc, transcription, (maker's, texts/mger0059.xml
mark, mark, arc, transcription, mark)</p></div>, texts/mger0059.xml
Α, Α, arc, transcription, Α, texts/masa0282.xml
Α, Α, arc, transcription, Α, texts/masa0283.xml
Β, Β, arc, transcription, </lb>Β</p></div>, texts/masa0282.xml
Β, Β, arc, transcription, </lb>Β</p></div>, texts/masa0283.xml
Β, Β, arc, transcription, </gap>Β</p></div>, texts/masa0284.xml
Δειφεος, Δειφεος, arc, transcription, Δειφεος, texts/jeru0189.xml
Θ, Θ, arc, transcription, </g>Θ</p></div>, texts/masa0301.xml
Θεῷ, Θεῷ, arc, transcription, Θεῷ, texts/halu0001.xml
Κυνωρὸςο, Κυνωρὸςο, arc, transcription, Κυνω</unclear>ρὸςο</unclear>, texts/khzi0001.xml
ΜΑΡΙΑΜΗ, ΜΑΡΙΑΜΗ, arc, transcription, ΜΑΡΙΑΜΗ</supplied>(?), texts/jeru0016.xml
Μαριάμη, Μαριάμη, arc, transcription, Μαριάμη, texts/jeru0067.xml
Παπίας, Παπίας, arc, transcription, Παπίας, texts/jeru0080.xml
Σελαμσιοῦς, Σελαμσιοῦς, arc, transcription, Σελαμσιοῦς, texts/jeri0015.xml
Τ, Τ, arc, transcription, Τ</foreign>, texts/jeru0185.xml
ιστον, ιστον, arc, transcription, </unclear>ιστον, texts/qast0001.xml
ֿ, ֿ, arc, transcription, </gap>ֿ, texts/idum0004.xml
ֿ, ֿ, arc, transcription, ֿ</gap>, texts/idum0174.xml
א, א, arc, transcription, </lb>א, texts/gaza0101.xml
א, א, arc, transcription, א</hi>, texts/idum0166.xml
א, א, arc, transcription, א</unclear>, texts/idum0325.xml
א, א, arc, transcription, א</hi>, texts/idum0327.xml
א, א, arc, transcription, </lb>א, texts/jmon0016.xml
א, א, arc, transcription, א</unclear>, texts/jmon0017.xml
א, א, arc, transcription, א, texts/mare0029.xml
א, א, arc, transcription, </lb></gap></gap>א, texts/mare0083.xml
א, א, arc, transcription, א</p></div>, texts/masa0001a.xml
א, א, arc, transcription, א</p></div>, texts/masa0002.xml
א, א, arc, transcription, </lb></gap>א, texts/masa0554.xml
א, א, arc, transcription, </gap>א, texts/masa0615.xml
א, א, arc, transcription, א</unclear>, texts/mger0011.xml
א, א, arc, transcription, </lb>א, texts/mger0059.xml
א, א, arc, transcription, א</supplied>, texts/mger0066.xml
א, א, arc, transcription, א</gap>, texts/mger0071.xml
א, א, arc, transcription, א</gap>, texts/mger0075.xml
א, א, arc, transcription, </lb></gap>א</supplied>, texts/mger0094.xml
א, א, arc, transcription, א</supplied>, texts/mger0095.xml
א, א, arc, transcription, א, texts/mger0152.xml
א, א, arc, transcription, א</gap>, texts/mger0158.xml
א, א, arc, transcription, א</unclear>, texts/mger0162.xml
א, א, arc, transcription, א</unclear>, texts/mger0175.xml
א, א, arc, transcription, </gap>א</unclear>, texts/mger0186.xml
א, א, arc, transcription, א</supplied>, texts/mger0190.xml
א, א, arc, transcription, א, texts/mger0193.xml
א, א, arc, transcription, א</unclear>, texts/mger0196.xml
א, א, arc, transcription, </lb></gap>א</unclear>, texts/mger0199.xml
א, א, arc, transcription, </lb></gap>א</unclear>, texts/mger0201.xml
א, א, arc, transcription, </lb></gap></gap>א, texts/mger0210.xml
א, א, arc, transcription, א</supplied>, texts/mger0213.xml
א, א, arc, transcription, </gap>א</unclear>, texts/mger0247.xml
א, א, arc, transcription, </gap></gap>א</gap></gap></p></div>, texts/mger0261.xml
א, א, arc, transcription, א</unclear>, texts/mger0274.xml
א, א, arc, transcription, </gap></gap>א</gap></p></div>, texts/mger0279.xml
א, א, arc, transcription, </gap></gap>א, texts/mger0299.xml
א, א, arc, transcription, </lb></gap>א</gap></gap>, texts/mger0303.xml
א, א, arc, transcription, </lb>א</gap></gap>, texts/mger0326.xml
א, א, arc, transcription, </gap>א</gap></p></div>, texts/mger0327.xml
א, א, arc, transcription, </lb></gap></gap>א</gap></p></div>, texts/mger0328.xml
א, א, arc, transcription, </gap>א</gap></p></div>, texts/mger0360.xml
א, א, arc, transcription, </lb></gap>א, texts/mger0392.xml
א, א, arc, transcription, א</unclear>, texts/unkn0105.xml
א, א, arc, transcription, א</unclear>, texts/unkn0106.xml
אב, אב, arc, transcription, אב</unclear>, texts/idum0013.xml
אב, אב, arc, transcription, אב</unclear>, texts/idum0092.xml
אב, אב, arc, transcription, </gap>אב</unclear>, texts/mger0246.xml
אב, אב, arc, transcription, </lb></gap>א</unclear>ב</gap></p></div>, texts/mger0257.xml
אבא, אבא, arc, transcription, אבא, texts/jeru0042.xml
אבא, אבא, arc, transcription, אבא, texts/jeru0128.xml
אבאושו, אבאושו, arc, transcription, </lb>אבאושו, texts/mare0133.xml
אבאנשו, אבאנשו, arc, transcription, </lb>אבא</unclear>נשו</unclear>, texts/idum0028.xml
אבאנשי, אבאנשי, arc, transcription, אבאנשי, texts/idum0032.xml
אבאנשי, אבאנשי, arc, transcription, אבאנשי</p></div>, texts/idum0125.xml
אבאנשי, אבאנשי, arc, transcription, אבאנשי, texts/idum0220.xml
אבוהי, אבוהי, arc, transcription, אבוהי, texts/mger0149.xml
אבון, אבון, arc, transcription, אבון, texts/einn0002.xml
אבונה, אבונה, arc, transcription, אבונה, texts/jeru0007.xml
אבין, אבין, arc, transcription, אבין, texts/masa0556.xml
אביתע, אביתע, arc, transcription, אביתע</supplied>, texts/mare0133.xml
אבלת, אבלת, arc, transcription, אבלת, texts/unkn0105.xml
אבלת, אבלת, arc, transcription, אבלת, texts/unkn0107.xml
אבנה, אבנה, arc, transcription, אבנ</unclear>ה, texts/mger0148.xml
אבנשו, אבנשו, arc, transcription, אבנשו, texts/idum0385.xml
אבעה, אבעה, arc, transcription, </lb>אבעה, texts/eavd0001.xml
אבשלום, אבשלום, arc, transcription, אבשלום, texts/jeru0142.xml
אבשלם, אבשלם, arc, transcription, </lb>אבשלם, texts/idum0107.xml
אגי, אגי, arc, transcription, </lb>אג</hi>י</gap>, texts/mger0226.xml
אגם, אגם, arc, transcription, אגם, texts/jmon0028.xml
אגנין, אגנין, arc, transcription, </lb>אגנין, texts/mare0079.xml
אגע, אגע, arc, transcription, אגע, texts/jeru0031.xml
אגר, אגר, arc, transcription, אגר, texts/mger0200.xml
אגרא, אגרא, arc, transcription, </lb>אגרא, texts/idum0333.xml
אד, אד, arc, transcription, אד</unclear>, texts/mger0151.xml
אד, אד, arc, transcription, </lb></gap>אד, texts/mger0291.xml
אדבכ, אדבכ, arc, transcription, </lb>אדב</hi>כ</gap>, texts/mger0209.xml
אה, אה, arc, transcription, </gap></gap>א</unclear>ה</gap></gap>, texts/mare0022.xml
אה, אה, arc, transcription, א</hi>ה, texts/mger0201.xml
אהונ, אהונ, arc, transcription, </gap></gap>אהונ</unclear>, texts/mger0229.xml
אהת, אהת, arc, transcription, אה</hi>ת</p></div>, texts/mger0210.xml
או, או, arc, transcription, או, texts/jmon0003.xml
אוס, אוס, arc, transcription, </gap></gap>אוס</gap></p></div>, texts/mger0288.xml
אור, אור, arc, transcription, </lb>אור</gap></p></div>, texts/mger0209.xml
אוריה, אוריה, arc, transcription, אוריה</unclear>, texts/masa0608.xml
אושאלהי, אושאלהי, arc, transcription, א</supplied>ושאלהי, texts/jmon0009.xml
אזביא, אזביא, arc, transcription, אזביא, texts/jeri0012.xml
אזלת, אזלת, arc, transcription, אזלת, texts/unkn0107.xml
אח, אח, arc, transcription, אח, texts/idum0002.xml
אח, אח, arc, transcription, </lb>אח</supplied>, texts/idum0297.xml
אחא, אחא, arc, transcription, אחא, texts/jeru0137.xml
אחאי, אחאי, arc, transcription, אחאי, texts/jeru0184.xml
אחד, אחד, arc, transcription, אחד</supplied>, texts/mger0395.xml
אחוה, אחוה, arc, transcription, </lb></gap>א</unclear>חוה, texts/mger0206.xml
אחוהי, אחוהי, arc, transcription, אחוהי</unclear>, texts/idum0160.xml
אחיהנ, אחיהנ, arc, transcription, </lb></gap>א</supplied>חיהנ, texts/mger0389.xml
אחיקם, אחיקם, arc, transcription, </lb>אחיקם</unclear>, texts/idum0022.xml
אחריא, אחריא, arc, transcription, אחריא, texts/idum0156.xml
אחריא, אחריא, arc, transcription, </lb>אחריא, texts/idum0315.xml
אחרים, אחרים, arc, transcription, </lb>אחרים, texts/mger0395.xml
אחרן, אחרן, arc, transcription, </lb>אחרן</unclear>, texts/mare0073.xml
אחרן, אחרן, arc, transcription, אחרן</supplied>, texts/masa0583.xml
אחרן, אחרן, arc, transcription, </lb>אחרן, texts/unkn0104.xml
אחרן, אחרן, arc, transcription, </lb>אחרן, texts/unkn0107.xml
אחת, אחת, arc, transcription, אחת, texts/unkn0107.xml
אי, אי, arc, transcription, </lb>אי</unclear>, texts/hraq0001.xml
אי, אי, arc, transcription, </gap>א</lem>י</rdg></app>, texts/idum0231.xml
איגוניה, איגוניה, arc, transcription, </lb>א</hi>יגו</hi>ניה</unclear>, texts/mger0204.xml
אידס, אידס, arc, transcription, אידס, texts/jeru0068.xml
אין, אין, arc, transcription, </lb>אין, texts/mger0395.xml
אישנת, אישנת, arc, transcription, </lb></gap>א</hi>ישנת</gap>, texts/mger0169.xml
איתבט, איתבט, arc, transcription, איתבט, texts/masa0556.xml
איתי, איתי, arc, transcription, איתי, texts/mare0136.xml
איתי, איתי, arc, transcription, איתי, texts/masa0554.xml
אכלנק, אכלנק, arc, transcription, </lb>אכ</unclear>ל</gap>נק</unclear></gap>, texts/mare0029.xml
אכפלא, אכפלא, arc, transcription, אכפלא, texts/jmon0001.xml
אכפלא, אכפלא, arc, transcription, אכפלא, texts/jmon0007.xml
אכפלא, אכפלא, arc, transcription, </lb>א</supplied>כפלא, texts/jmon0011.xml
אכפלא, אכפלא, arc, transcription, </lb>אכפלא, texts/jmon0015.xml
אכפלא, אכפלא, arc, transcription, </lb>אכפלא, texts/jmon0023.xml
אל, אל, arc, transcription, אל, texts/masa0556.xml
אל, אל, arc, transcription, אל</unclear>, texts/mger0019.xml
אל, אל, arc, transcription, אל</supplied>, texts/mger0152.xml
אל, אל, arc, transcription, </lb>אל</gap>, texts/mger0214.xml
אל, אל, arc, transcription, א</hi>ל</gap>, texts/mger0241.xml
אל, אל, arc, transcription, אל</unclear>, texts/mger0269.xml
אל, אל, arc, transcription, אל, texts/mger0395.xml
אלֿכ, אלֿכ, arc, transcription, אלֿכ</unclear>, texts/mger0010.xml
אלבדנ, אלבדנ, arc, transcription, </lb></gap>אלב</hi>דנ</unclear>, texts/mger0166.xml
אלה, אלה, arc, transcription, אלה, texts/hraq0001.xml
אלה, אלה, arc, transcription, אלה</supplied>, texts/mger0162.xml
אלה, אלה, arc, transcription, </lb></gap>א</unclear>לה</unclear>, texts/mger0387.xml
אלהא, אלהא, arc, transcription, אלהא, texts/eavd0001.xml
אלהא, אלהא, arc, transcription, אלהא, texts/mger0147.xml
אלהא, אלהא, arc, transcription, אלהא</supplied>, texts/mger0149.xml
אלהא, אלהא, arc, transcription, אלהא, texts/mger0153.xml
אלהא, אלהא, arc, transcription, אלה</supplied>א, texts/mger0154.xml
אלהא, אלהא, arc, transcription, אלהא</supplied>, texts/mger0160.xml
אלהא, אלהא, arc, transcription, אלהא, texts/mger0169.xml
אלהא, אלהא, arc, transcription, אל</supplied>הא, texts/mger0172.xml
אלהא, אלהא, arc, transcription, אלהא</supplied>, texts/mger0180.xml
אלהא, אלהא, arc, transcription, אלהא</supplied>, texts/mger0188.xml
אלהא, אלהא, arc, transcription, א</unclear>להא</p></div>, texts/mger0191.xml
אלהא, אלהא, arc, transcription, אלהא</supplied>, texts/mger0192.xml
אלהא, אלהא, arc, transcription, </lb></gap>א</unclear>להא</p></div>, texts/mger0200.xml
אלהי, אלהי, arc, transcription, </lb>אלהי, texts/mger0395.xml
אלהיך, אלהיך, arc, transcription, אלהיך:, texts/mger0395.xml
אלהיכם, אלהיכם, arc, transcription, אלהיכם, texts/mger0395.xml
אלהים, אלהים, arc, transcription, אלהים, texts/mger0395.xml
אלהינו, אלהינו, arc, transcription, א</supplied>להינו, texts/mger0395.xml
אלחני, אלחני, arc, transcription, </lb>א</supplied>לחנ</unclear>י, texts/mare0108.xml
אלחר, אלחר, arc, transcription, </lb></gap>אלחר, texts/mger0393.xml
אלי, אלי, arc, transcription, </lb>אלי</supplied>, texts/mger0079.xml
אליה, אליה, arc, transcription, אליה, texts/unkn0105.xml
אליהו, אליהו, arc, transcription, </gap></gap>אליהו, texts/mger0007a.xml
אליעזר, אליעזר, arc, transcription, אליעזר, texts/jeru0116.xml
אליעזר, אליעזר, arc, transcription, </lb>אליעזר, texts/masa0421.xml
אלכסא, אלכסא, arc, transcription, אלכסא, texts/jeru0311.xml
אלכסה, אלכסה, arc, transcription, אלכסה, texts/jeru0205.xml
אלכסנדר, אלכסנדר, arc, transcription, </lb>א</unclear>לכסנדר</unclear>, texts/idum0143.xml
אלם, אלם, arc, transcription, א</unclear>לם</p></div>, texts/mger0197.xml
אלמותו, אלמותו, arc, transcription, אלמותו, texts/eavd0001.xml
אלמלך, אלמלך, arc, transcription, </lb>אלמלך</unclear>, texts/idum0027.xml
אלנתנ, אלנתנ, arc, transcription, א</unclear>לנתנ, texts/mger0005.xml
אלעור, אלעור, arc, transcription, </gap>אל</supplied>עור</p></div>, texts/mger0032.xml
