#Zubaydu/Zubidu, arc, transcription, ../iip-texts-master/epidoc-files/idum0001.xml
οῦ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0296.xml
οῦ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0340.xml
οῦλος, grc, transcription, ../iip-texts-master/epidoc-files/beth0096.xml
οῦς, grc, transcription, ../iip-texts-master/epidoc-files/zoor0049.xml
οῦσα, grc, transcription, ../iip-texts-master/epidoc-files/zoor0085.xml
οῦσα, grc, transcription, ../iip-texts-master/epidoc-files/zoor0185.xml
οῦσα, grc, transcription, ../iip-texts-master/epidoc-files/zoor0357.xml
ο´, grc, transcription, ../iip-texts-master/epidoc-files/fiqg0009.xml
ο´, grc, transcription, ../iip-texts-master/epidoc-files/fiqg0011.xml
ο´, grc, transcription, ../iip-texts-master/epidoc-files/fiqg0013.xml
ο´, grc, transcription, ../iip-texts-master/epidoc-files/fiqg0014.xml
ο´, grc, transcription, ../iip-texts-master/epidoc-files/narr0004.xml
ο´ε´, grc, transcription, ../iip-texts-master/epidoc-files/elal0001.xml
ο´ε´, grc, transcription, ../iip-texts-master/epidoc-files/elal0003.xml
π, grc, transcription, ../iip-texts-master/epidoc-files/beth0167.xml
π, grc, transcription, ../iip-texts-master/epidoc-files/carm0005.xml
π, grc, transcription, ../iip-texts-master/epidoc-files/fakh0002.xml
π, grc, transcription, ../iip-texts-master/epidoc-files/fakh0003.xml
π, grc, transcription, ../iip-texts-master/epidoc-files/jeru0307.xml
π, grc, diplomatic, ../iip-texts-master/epidoc-files/mare0291.xml
π, grc, diplomatic, ../iip-texts-master/epidoc-files/mare0327.xml
π, grc, diplomatic, ../iip-texts-master/epidoc-files/masa0772.xml
π, grc, diplomatic, ../iip-texts-master/epidoc-files/masa0773.xml
π, grc, transcription, ../iip-texts-master/epidoc-files/masa0941.xml
π, grc, transcription, ../iip-texts-master/epidoc-files/tala0002.xml
π, grc, transcription, ../iip-texts-master/epidoc-files/zoor0231.xml
π|ρεσβθτέρουκαὶ, grc, transcription, ../iip-texts-master/epidoc-files/fiqg0004.xml
π´, grc, transcription, ../iip-texts-master/epidoc-files/farj0004.xml
πʹ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0059.xml
πʹ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0124.xml
πά, grc, transcription, ../iip-texts-master/epidoc-files/zoor0220.xml
πά, grc, transcription, ../iip-texts-master/epidoc-files/zoor0226.xml
πά, grc, transcription, ../iip-texts-master/epidoc-files/zoor0241.xml
πάν, grc, transcription, ../iip-texts-master/epidoc-files/zoor0156.xml
πάν, grc, transcription, ../iip-texts-master/epidoc-files/zoor0221.xml
πάν, grc, transcription, ../iip-texts-master/epidoc-files/zoor0231.xml
πάν, grc, transcription, ../iip-texts-master/epidoc-files/zoor0242.xml
πάν, grc, transcription, ../iip-texts-master/epidoc-files/zoor0248.xml
πάν, grc, transcription, ../iip-texts-master/epidoc-files/zoor0252.xml
πάν, grc, transcription, ../iip-texts-master/epidoc-files/zoor0263.xml
πάν, grc, transcription, ../iip-texts-master/epidoc-files/zoor0307.xml
πάν, grc, transcription, ../iip-texts-master/epidoc-files/zoor0345.xml
πάν, grc, transcription, ../iip-texts-master/epidoc-files/zoor0346.xml
πάν, grc, transcription, ../iip-texts-master/epidoc-files/zoor0359.xml
πάν-, grc, transcription, ../iip-texts-master/epidoc-files/abur0001.xml
πάντ, grc, transcription, ../iip-texts-master/epidoc-files/hmti0003.xml
πάντ, grc, transcription, ../iip-texts-master/epidoc-files/tibe0004.xml
πάντ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0210.xml
πάντ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0218.xml
πάντ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0227.xml
πάντα, grc, transcription, ../iip-texts-master/epidoc-files/zoor0166.xml
πάντες, grc, transcription, ../iip-texts-master/epidoc-files/zoor0148.xml
πάντες, grc, transcription, ../iip-texts-master/epidoc-files/zoor0296.xml
πάντω, grc, transcription, ../iip-texts-master/epidoc-files/zoor0216.xml
πάντων, grc, transcription, ../iip-texts-master/epidoc-files/bshe0023.xml
πάντων, grc, transcription, ../iip-texts-master/epidoc-files/sama0100.xml
πάντων, grc, transcription, ../iip-texts-master/epidoc-files/zoor0162.xml
πάντων, grc, transcription, ../iip-texts-master/epidoc-files/zoor0196.xml
πάντων, grc, transcription, ../iip-texts-master/epidoc-files/zoor0214.xml
πάντων, grc, transcription, ../iip-texts-master/epidoc-files/zoor0219.xml
πάντων, grc, transcription, ../iip-texts-master/epidoc-files/zoor0224.xml
πάντων, grc, transcription, ../iip-texts-master/epidoc-files/zoor0225.xml
πάντων, grc, transcription, ../iip-texts-master/epidoc-files/zoor0229.xml
πάντων, grc, transcription, ../iip-texts-master/epidoc-files/zoor0234.xml
πάντων, grc, transcription, ../iip-texts-master/epidoc-files/zoor0235.xml
πάντων, grc, transcription, ../iip-texts-master/epidoc-files/zoor0237.xml
πάντων, grc, transcription, ../iip-texts-master/epidoc-files/zoor0238.xml
πάντων, grc, transcription, ../iip-texts-master/epidoc-files/zoor0240.xml
πάντων, grc, transcription, ../iip-texts-master/epidoc-files/zoor0244.xml
πάντων, grc, transcription, ../iip-texts-master/epidoc-files/zoor0245.xml
πάντων, grc, transcription, ../iip-texts-master/epidoc-files/zoor0246.xml
πάντων, grc, transcription, ../iip-texts-master/epidoc-files/zoor0247.xml
πάντων, grc, transcription, ../iip-texts-master/epidoc-files/zoor0250.xml
πάντων, grc, transcription, ../iip-texts-master/epidoc-files/zoor0251.xml
πάντων, grc, transcription, ../iip-texts-master/epidoc-files/zoor0255.xml
πάντων, grc, transcription, ../iip-texts-master/epidoc-files/zoor0257.xml
πάντων, grc, transcription, ../iip-texts-master/epidoc-files/zoor0261.xml
πάντων, grc, transcription, ../iip-texts-master/epidoc-files/zoor0262.xml
πάντων, grc, transcription, ../iip-texts-master/epidoc-files/zoor0309.xml
πάντων, grc, transcription, ../iip-texts-master/epidoc-files/zoor0310.xml
πάντων, grc, transcription, ../iip-texts-master/epidoc-files/zoor0344.xml
πάπα, grc, transcription, ../iip-texts-master/epidoc-files/zoor0246.xml
πάππωι, grc, transcription, ../iip-texts-master/epidoc-files/yavn0001.xml
πάσαν, grc, transcription, ../iip-texts-master/epidoc-files/sepp0013.xml
πάσαν, grc, transcription, ../iip-texts-master/epidoc-files/sepp0017.xml
πάταξε, heb, transcription, ../iip-texts-master/epidoc-files/jeru0171.xml
πάτηρ, grc, transcription, ../iip-texts-master/epidoc-files/elus0030.xml
πέμπτης, grc, transcription, ../iip-texts-master/epidoc-files/zoor0345.xml
πέμπτῃ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0073.xml
πέμπτῃ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0128.xml
πέμπτῃ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0217.xml
πέμπτῃ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0257.xml
πέμτῃ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0217.xml
πέμτῃ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0257.xml
πέν, grc, transcription, ../iip-texts-master/epidoc-files/zoor0117.xml
πέντε, grc, transcription, ../iip-texts-master/epidoc-files/jaff0028.xml
πέντε, grc, transcription, ../iip-texts-master/epidoc-files/zoor0067.xml
πέντε, grc, transcription, ../iip-texts-master/epidoc-files/zoor0077.xml
πέντε, grc, transcription, ../iip-texts-master/epidoc-files/zoor0128.xml
πέντε, grc, transcription, ../iip-texts-master/epidoc-files/zoor0334.xml
πέντε, grc, transcription, ../iip-texts-master/epidoc-files/zoor0344.xml
πέντε, grc, transcription, ../iip-texts-master/epidoc-files/zoor0347.xml
πέντε, grc, transcription, ../iip-texts-master/epidoc-files/zoor0367.xml
πέντῃ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0073.xml
πέρ, grc, transcription, ../iip-texts-master/epidoc-files/susi0004.xml
πέρματος, grc, transcription, ../iip-texts-master/epidoc-files/khan0001.xml
πί, grc, transcription, ../iip-texts-master/epidoc-files/zoor0309.xml
πίισ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0245.xml
πίλου, grc, transcription, ../iip-texts-master/epidoc-files/mare0301.xml
πίςτεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0037.xml
πίσ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0110.xml
πίσ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0112.xml
πίσ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0120.xml
πίσ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0140.xml
πίσ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0152.xml
πίσ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0155.xml
πίσ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0174.xml
πίσ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0181.xml
πίσ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0191.xml
πίσ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0195.xml
πίσ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0236.xml
πίσ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0254.xml
πίσ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0311.xml
πίσ, grc, transcription, ../iip-texts-master/epidoc-files/zoor0338.xml
πίστε, grc, transcription, ../iip-texts-master/epidoc-files/zoor0115.xml
πίστε, grc, transcription, ../iip-texts-master/epidoc-files/zoor0143.xml
πίστε, grc, transcription, ../iip-texts-master/epidoc-files/zoor0145.xml
πίστε, grc, transcription, ../iip-texts-master/epidoc-files/zoor0182.xml
πίστε, grc, transcription, ../iip-texts-master/epidoc-files/zoor0250.xml
πίστε, grc, transcription, ../iip-texts-master/epidoc-files/zoor0306.xml
πίστει, grc, transcription, ../iip-texts-master/epidoc-files/zoor0254.xml
πίστει, grc, transcription, ../iip-texts-master/epidoc-files/zoor0263.xml
πίστει, grc, transcription, ../iip-texts-master/epidoc-files/zoor0264.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0095.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0096.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0098.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0099.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0101.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0104.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0107.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0109.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0113.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0119.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0122.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0123.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0132.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0141.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0147.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0149.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0154.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0157.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0169.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0175.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0179.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0192.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0200.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0202.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0203.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0204.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0207.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0215.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0218.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0220.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0221.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0222.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0224.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0227.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0230.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0232.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0233.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0234.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0235.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0237.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0238.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0239.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0240.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0241.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0242.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0243.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0244.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0245.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0246.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0247.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0248.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0251.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0252.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0255.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0257.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0258.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0282.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0284.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0291.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0292.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0307.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0308.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0312.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0330.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0332.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0336.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0337.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0339.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0344.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0355.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0356.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0371.xml
πίστεως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0376.xml
πίστεωςἔτως, grc, transcription, ../iip-texts-master/epidoc-files/zoor0225.xml
πίστι, grc, transcription, ../iip-texts-master/epidoc-files/zoor0264.xml
πα, grc, transcription, ../iip-texts-master/epidoc-files/zoor0348.xml
πα´, grc, transcription, ../iip-texts-master/epidoc-files/mare0050.xml
παι, grc, transcription, ../iip-texts-master/epidoc-files/elal0018.xml
παιδείης, grc, transcription, ../iip-texts-master/epidoc-files/elal0018.xml
παλατίνου, grc, transcription, ../iip-texts-master/epidoc-files/beth0061.xml
παλεός‧, grc, transcription, ../iip-texts-master/epidoc-files/hamm0049.xml
παμ, grc, diplomatic, ../iip-texts-master/epidoc-files/mare0328.xml
παν, grc, transcription, ../iip-texts-master/epidoc-files/birs0003.xml
παν, grc, diplomatic, ../iip-texts-master/epidoc-files/mare0305.xml
πανά, grc, transcription, ../iip-texts-master/epidoc-files/haif0003.xml
πανάννη, grc, transcription, ../iip-texts-master/epidoc-files/haif0003.xml
πανοικί, grc, transcription, ../iip-texts-master/epidoc-files/haif0012.xml
παντὸς, grc, transcription, ../iip-texts-master/epidoc-files/bshe0019.xml
παπ, grc, diplomatic, ../iip-texts-master/epidoc-files/mare0329.xml
παπι, grc, diplomatic, ../iip-texts-master/epidoc-files/mare0328.xml
παρ, grc, transcription, ../iip-texts-master/epidoc-files/jeru0083.xml
